configure: size variance = 0.800000,1.200000
configure: width variance = 0.800000,1.600000
configure: angle variance = 0.000000,360.000000
tree: Dream Palm 1_LOD2.bin; pos=4995.32, 5.18, -4258.35; angle = 0; size = 1.0
tree: Dream Palm 1_LOD2.bin; pos=963.054, 6.216, 864.868; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=963.710, 6.200, 878.722; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=964.116, 6.192, 891.904; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=964.324, 6.188, 909.611; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=964.219, 6.188, 928.047; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=964.180, 6.187, 951.879; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=963.891, 6.190, 980.240; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=963.070, 6.198, 1018.415; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=962.579, 6.197, 1057.307; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=958.745, 6.250, 1088.721; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=963.606, 6.218, 850.387; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=951.202, 6.327, 836.215; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=960.616, 6.223, 940.843; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=961.668, 6.215, 972.945; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=960.735, 6.216, 1042.187; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=958.587, 6.237, 1077.427; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=961.568, 6.216, 1006.370; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=960.497, 6.275, 1121.327; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=960.436, 6.257, 1109.724; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=929.386, 5.174, 196.238; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=929.300, 5.128, 207.675; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=929.187, 5.103, 213.953; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=929.143, 5.074, 221.055; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.864, 4.907, 262.868; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.865, 4.923, 258.710; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.768, 4.950, 251.752; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=928.783, 4.973, 246.082; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.337, 5.517, 240.280; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.718, 5.012, 236.430; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=929.057, 5.038, 229.849; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.995, 4.844, 296.163; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=928.959, 4.845, 291.744; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.770, 4.853, 284.638; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.715, 4.869, 275.999; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.796, 4.849, 308.985; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.157, 5.199, 316.956; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=928.137, 5.362, 325.216; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.246, 4.909, 335.587; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=928.089, 5.480, 345.624; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=928.900, 5.038, 378.050; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=928.066, 5.346, 355.154; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=813.855, 7.627, 428.904; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=828.817, 7.653, 430.158; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=848.062, 7.594, 430.871; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=866.792, 7.749, 436.870; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=875.986, 7.679, 446.984; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=876.587, 7.644, 465.069; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=876.367, 7.664, 476.986; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=875.680, 7.660, 632.883; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=876.005, 7.634, 607.669; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=876.124, 7.634, 577.713; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=876.062, 7.657, 550.068; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=875.965, 7.681, 530.508; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=876.100, 7.674, 515.230; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=875.929, 7.703, 499.205; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=876.804, 7.606, 488.038; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=876.378, 7.646, 507.080; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.703, 7.593, 1009.861; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=875.079, 7.569, 969.218; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=874.714, 7.629, 918.551; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.670, 7.654, 875.469; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.737, 7.661, 840.792; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.652, 7.685, 806.706; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=874.763, 7.685, 782.069; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=875.349, 7.634, 754.217; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=875.222, 7.661, 733.169; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=874.655, 7.736, 713.672; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=875.286, 7.675, 695.771; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=875.133, 7.701, 680.881; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=875.192, 7.700, 667.255; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=875.431, 7.677, 657.286; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=875.572, 7.667, 644.137; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.431, 7.670, 897.678; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=875.067, 7.581, 942.301; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=874.166, 7.637, 1047.814; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=874.071, 7.639, 1066.100; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=874.992, 7.529, 1089.389; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=873.446, 7.687, 1116.311; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=873.054, 7.717, 1147.874; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=872.832, 7.728, 1181.025; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=872.281, 7.733, 1200.027; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=873.244, 7.803, 1328.433; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=872.865, 7.827, 1317.866; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=872.851, 7.803, 1305.274; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=872.413, 7.830, 1293.102; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=873.609, 7.657, 1276.363; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=873.316, 7.671, 1264.840; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=861.937, 7.804, 1256.970; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=848.970, 7.804, 1261.297; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=835.827, 7.750, 1265.313; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=824.057, 7.737, 1269.300; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=853.243, 7.812, 1216.102; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=842.244, 7.788, 1220.207; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=828.108, 7.803, 1225.093; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=815.564, 7.825, 1229.358; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=870.242, 7.532, 1256.527; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=868.930, 7.823, 1514.274; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=880.706, 7.780, 1494.844; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=879.508, 7.734, 1479.334; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=878.686, 7.762, 1473.868; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=877.591, 7.751, 1462.378; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=876.280, 7.752, 1449.839; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=876.437, 7.634, 1440.498; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=875.697, 7.717, 1504.826; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=862.320, 7.895, 1516.271; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=853.153, 7.890, 1519.331; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=844.100, 8.032, 1521.109; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=836.058, 8.069, 1523.446; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=827.332, 8.001, 1526.896; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=815.105, 7.972, 1531.179; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=803.384, 7.880, 1535.818; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=793.549, 7.976, 1538.246; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=777.797, 7.988, 1543.336; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=804.131, 6.810, 1630.743; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=819.988, 6.810, 1625.887; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=834.662, 6.810, 1619.587; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=851.259, 6.810, 1612.795; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=867.477, 6.810, 1607.916; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=882.321, 6.810, 1603.200; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=892.777, 6.810, 1599.271; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=889.302, 6.810, 1591.030; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=879.265, 6.810, 1594.953; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=868.125, 6.810, 1598.152; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=855.480, 6.810, 1603.075; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=842.441, 6.810, 1606.905; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=828.339, 6.810, 1611.595; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=810.607, 6.810, 1618.836; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=794.853, 6.810, 1614.796; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=809.485, 6.810, 1609.228; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=828.347, 6.810, 1602.033; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=846.344, 6.810, 1594.735; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=861.043, 6.810, 1589.604; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=871.897, 6.810, 1586.244; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=879.449, 6.810, 1583.567; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=885.920, 6.810, 1582.569; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=884.005, 6.810, 1577.058; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=875.265, 6.810, 1578.481; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=863.891, 6.810, 1582.490; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=851.538, 6.810, 1586.549; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=836.432, 6.810, 1591.577; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=820.904, 6.810, 1598.239; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=809.895, 6.810, 1602.182; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=819.628, 6.810, 1611.844; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=799.142, 6.810, 1624.679; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=814.033, 6.810, 1610.315; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=886.411, 6.847, 1854.811; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=896.643, 6.865, 1851.853; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=908.253, 6.857, 1844.301; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=918.537, 6.879, 1841.872; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=932.003, 6.897, 1837.113; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=943.163, 6.903, 1831.922; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=952.184, 6.918, 1829.138; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=949.660, 6.825, 1816.640; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=938.147, 6.825, 1823.023; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=925.682, 6.810, 1826.288; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=913.575, 6.810, 1832.333; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=902.960, 6.810, 1836.829; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=891.965, 6.810, 1841.706; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=881.926, 6.810, 1848.584; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=879.440, 6.810, 1842.969; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=877.035, 6.810, 1835.069; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=873.648, 6.810, 1827.427; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=871.019, 6.810, 1820.284; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=867.714, 6.810, 1808.077; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=862.278, 6.810, 1793.537; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=855.986, 6.810, 1771.557; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=850.178, 6.810, 1747.951; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=858.093, 6.810, 1746.527; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=870.372, 6.810, 1744.709; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=883.457, 6.810, 1741.117; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=895.570, 6.810, 1737.067; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=904.169, 6.810, 1734.915; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=916.518, 6.810, 1732.514; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=923.074, 6.810, 1736.895; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=911.968, 6.810, 1743.962; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=899.815, 6.810, 1747.041; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=886.989, 6.810, 1749.977; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=874.953, 6.810, 1752.888; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=864.419, 6.810, 1755.638; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=851.766, 6.810, 1759.957; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=860.304, 6.810, 1783.428; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=866.118, 6.810, 1799.845; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=884.102, 6.810, 1832.054; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=880.322, 6.810, 1821.381; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=877.808, 6.810, 1812.473; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=874.811, 6.810, 1799.373; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=872.032, 6.810, 1788.029; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=868.222, 6.810, 1771.626; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=869.251, 6.810, 1763.376; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=876.786, 6.810, 1761.026; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=881.392, 6.810, 1770.088; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=881.498, 6.810, 1781.735; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=883.616, 6.810, 1790.922; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=885.979, 6.810, 1802.703; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=888.489, 6.810, 1812.098; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=895.668, 6.810, 1825.821; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=901.861, 6.810, 1828.682; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=912.187, 6.810, 1824.290; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=921.913, 6.810, 1819.105; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=929.119, 6.810, 1815.346; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=938.751, 6.810, 1810.470; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=946.256, 6.810, 1807.182; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=940.753, 6.810, 1799.695; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=933.960, 6.810, 1798.402; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=924.053, 6.810, 1805.487; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=912.980, 6.810, 1813.091; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=902.037, 6.810, 1818.936; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=894.749, 6.810, 1816.068; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=898.366, 6.810, 1809.238; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=906.061, 6.810, 1804.712; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=915.395, 6.810, 1801.108; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=923.581, 6.810, 1798.033; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=932.174, 6.810, 1793.635; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=935.251, 6.810, 1788.554; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=925.570, 6.810, 1787.546; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=914.136, 6.810, 1790.867; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=900.742, 6.810, 1796.598; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=891.790, 6.810, 1797.715; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=900.206, 6.810, 1787.572; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=912.886, 6.810, 1783.602; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=926.471, 6.810, 1778.711; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=929.330, 6.810, 1775.025; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=921.301, 6.810, 1774.804; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=906.686, 6.810, 1778.714; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=896.338, 6.810, 1781.690; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=889.027, 6.810, 1780.583; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=895.106, 6.810, 1776.760; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=907.898, 6.810, 1770.647; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=923.038, 6.810, 1765.374; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=927.170, 6.810, 1758.902; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=916.604, 6.810, 1759.706; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=903.208, 6.810, 1763.484; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=886.568, 6.810, 1765.608; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=884.695, 6.810, 1762.405; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=899.749, 6.810, 1755.010; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=917.878, 6.810, 1749.363; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=925.008, 6.810, 1747.700; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=993.005, 9.798, 1505.095; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=992.883, 9.849, 1502.171; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=992.318, 9.751, 1498.274; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=991.976, 9.785, 1493.230; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=991.587, 9.808, 1487.960; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=990.827, 9.701, 1482.261; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=990.261, 9.628, 1477.917; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=989.922, 9.609, 1474.455; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=989.768, 9.673, 1470.686; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=989.660, 9.704, 1468.445; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=989.315, 9.709, 1464.197; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=996.906, 6.117, 1487.977; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=982.849, 9.145, 1319.811; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=982.843, 9.028, 1338.996; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=983.251, 9.065, 1358.693; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=983.354, 8.970, 1381.103; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=981.530, 6.181, 1416.543; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=982.474, 6.181, 1426.331; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=982.875, 6.181, 1440.913; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=983.173, 6.181, 1449.392; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=1014.757, 9.400, 1509.460; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=1009.084, 9.645, 1508.863; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=1004.998, 9.431, 1509.575; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=1000.841, 9.575, 1509.241; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=998.111, 9.268, 1510.193; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=1040.273, 8.996, 1553.622; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=1034.863, 9.144, 1554.030; angle = 0; size = 1.000
tree: Dream Palm 2_LOD2.bin; pos=1029.552, 9.003, 1553.803; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=1020.450, 8.950, 1553.826; angle = 0; size = 1.000
tree: Dream Palm 3_LOD2.bin; pos=1013.511, 9.298, 1554.696; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=1010.320, 9.078, 1555.835; angle = 0; size = 1.000
tree: Dream Palm 1_LOD2.bin; pos=1008.984, 9.479, 1560.458; angle = 0; size = 1.000
